customer_id,item_id,rep_id,invoice_qty,receipt_date,tax_code,net_total_value,is_sales_return,return_value
2665,10861,23,11,2021-10-19,TX_PUR_1102,1408.61,False,0.0
1525,10199,23,7,2021-10-19,TX_PUR_1101,1986.34,False,0.0
2152,8838,20,6,2021-10-19,TX_CAN_1949,278.31,False,0.0
1691,8234,1,11,2021-10-19,TX_PUR_1102,2183.75,False,0.0
1028,8270,24,14,2021-10-19,TX_MISC_1999,1869.13,False,0.0
827,4169,16,15,2021-10-19,TX_RET_1202,2384.67,True,2384.67
1053,11240,25,22,2021-10-19,TX_MISC_1999,2220.21,False,0.0
446,8492,17,8,2021-10-19,TX_RET_1202,1833.8,True,1833.8
1873,577,21,16,2021-10-19,TX_PUR_1101,1908.94,False,0.0
1344,10492,14,10,2021-10-19,TX_ADJ_1949,2402.83,False,0.0
1662,3176,2,14,2021-10-19,TX_RET_2202,1544.5,True,1544.5
1289,7711,9,17,2021-10-19,TX_RET_1202,1973.83,True,1973.83
1352,3563,5,23,2021-10-19,TX_MISC_1999,2410.96,False,0.0
1607,566,13,11,2021-10-19,TX_RET_2202,2012.79,True,2012.79
2559,6975,20,13,2021-10-19,TX_ADJ_1949,1464.59,False,0.0
1563,1401,11,19,2021-10-19,TX_ADJ_1949,115.08,False,0.0
1957,8051,24,11,2021-10-19,TX_PUR_1102,2256.5,False,0.0
2074,10488,18,22,2021-10-19,TX_PUR_1102,815.76,False,0.0
1786,10067,18,22,2021-10-19,TX_CAN_1949,1975.46,False,0.0
1330,9037,2,17,2021-10-19,TX_PUR_1101,2277.7,False,0.0
2542,316,10,17,2021-10-19,TX_RET_1202,622.76,True,622.76
2566,7018,4,10,2021-10-19,TX_MISC_1999,1543.65,False,0.0
601,237,18,22,2021-10-19,TX_PUR_1102,991.43,False,0.0
238,5571,4,6,2021-10-19,TX_RET_1202,328.96,True,328.96
446,980,1,2,2021-10-19,TX_ADJ_1949,905.44,False,0.0
627,1109,21,10,2021-10-19,TX_PUR_1101,2128.47,False,0.0
1217,7177,11,20,2021-10-19,TX_PUR_1102,840.93,False,0.0
546,2897,11,6,2021-10-19,TX_ADJ_1949,1018.97,False,0.0
1561,4254,22,8,2021-10-19,TX_PUR_1102,1986.34,False,0.0
1686,2122,4,20,2021-10-19,TX_RET_2202,1024.08,True,1024.08
1055,9725,12,14,2021-10-19,TX_PUR_1102,625.34,False,0.0
1418,6356,25,8,2021-10-19,TX_RET_1202,65.51,True,65.51
777,4088,23,15,2021-10-19,TX_RET_1202,2054.12,True,2054.12
787,10085,24,22,2021-10-19,TX_ADJ_1949,1721.49,False,0.0
1758,2639,16,17,2021-10-19,TX_PUR_1102,364.62,False,0.0
1788,4206,3,9,2021-10-19,TX_RET_2202,960.34,True,960.34
2074,9917,24,9,2021-10-19,TX_MISC_1999,1648.76,False,0.0
2375,5811,17,7,2021-10-19,TX_RET_2202,533.43,True,533.43
2334,2170,22,15,2021-10-19,TX_MISC_1999,1563.38,False,0.0
1960,6882,23,11,2021-10-19,TX_PUR_1102,734.96,False,0.0
2586,11455,15,10,2021-10-19,TX_PUR_1102,1445.23,False,0.0
2225,8007,1,16,2021-10-19,TX_RET_1202,1103.02,True,1103.02
2244,4786,16,8,2021-10-19,TX_RET_2202,2495.56,True,2495.56
143,8112,18,5,2021-10-19,TX_RET_2202,1247.0,True,1247.0
1320,10384,10,12,2021-10-19,TX_ADJ_1949,424.7,False,0.0
811,7862,9,17,2021-10-19,TX_MISC_1999,1200.08,False,0.0
1565,6737,25,21,2021-10-19,TX_PUR_1101,196.0,False,0.0
2035,4877,13,4,2021-10-19,TX_PUR_1101,1039.09,False,0.0
796,1620,5,6,2021-10-19,TX_PUR_1102,2118.4,False,0.0
836,923,20,10,2021-10-19,TX_CAN_1949,709.09,False,0.0
470,7501,6,8,2021-10-19,TX_ADJ_1949,2097.21,False,0.0
878,8673,2,13,2021-10-19,TX_PUR_1102,1592.11,False,0.0
2522,4081,15,15,2021-10-19,TX_PUR_1101,524.36,False,0.0
2017,10540,22,5,2021-10-19,TX_MISC_1999,1894.47,False,0.0
1036,3385,2,1,2021-10-19,TX_PUR_1102,1573.38,False,0.0
2480,4435,1,14,2021-10-19,TX_PUR_1101,791.24,False,0.0
837,6380,4,14,2021-10-19,TX_ADJ_1949,103.72,False,0.0
816,5295,17,7,2021-10-19,TX_CAN_1949,204.15,False,0.0
2451,489,6,11,2021-10-19,TX_MISC_1999,1637.38,False,0.0
1546,8026,7,15,2021-10-19,TX_MISC_1999,1072.23,False,0.0
1419,3938,7,4,2021-10-19,TX_RET_1202,1304.55,True,1304.55
536,3674,9,11,2021-10-19,TX_PUR_1102,2078.57,False,0.0
599,621,9,7,2021-10-21,TX_ADJ_1949,2404.79,False,0.0
2552,6838,8,12,2021-10-21,TX_PUR_1102,1090.65,False,0.0
2538,1180,19,23,2021-10-21,TX_CAN_1949,2387.79,False,0.0
1279,1786,8,17,2021-10-21,TX_MISC_1999,2141.03,False,0.0
581,11444,16,6,2021-10-21,TX_RET_1202,494.3,True,494.3
2041,7076,16,10,2021-10-21,TX_RET_2202,1559.82,True,1559.82
1887,6083,19,9,2021-10-21,TX_RET_2202,447.7,True,447.7
1771,2670,5,19,2021-10-21,TX_MISC_1999,776.48,False,0.0
1258,1286,11,13,2021-10-21,TX_RET_1201,1766.49,True,1766.49
1581,1430,24,15,2021-10-21,TX_MISC_1999,1014.69,False,0.0
1292,2531,1,20,2021-10-21,TX_PUR_1101,874.83,False,0.0
1768,8540,15,17,2021-10-21,TX_RET_2202,328.17,True,328.17
433,10139,15,4,2021-10-21,TX_CAN_1949,2159.31,False,0.0
2300,7351,3,4,2021-10-21,TX_RET_1202,1735.3,True,1735.3
857,5001,5,15,2021-10-21,TX_ADJ_1949,559.54,False,0.0
2419,8727,13,5,2021-10-21,TX_PUR_1101,1012.04,False,0.0
167,7868,1,19,2021-10-21,TX_MISC_1999,1969.04,False,0.0
1046,10268,2,3,2021-10-21,TX_PUR_1102,1396.47,False,0.0
1118,5183,2,3,2021-10-21,TX_ADJ_1949,2393.85,False,0.0
2345,10455,7,10,2021-10-21,TX_RET_1202,1804.18,True,1804.18
2555,4545,22,22,2021-10-21,TX_RET_2202,1936.92,True,1936.92
2378,7372,6,13,2021-10-21,TX_MISC_1999,896.36,False,0.0
2360,5533,10,7,2021-10-21,TX_MISC_1999,1147.03,False,0.0
1878,1652,13,21,2021-10-21,TX_PUR_1101,1894.38,False,0.0
2663,10768,9,6,2021-10-21,TX_PUR_1101,1882.61,False,0.0
2006,5928,13,8,2021-10-21,TX_RET_2202,621.2,True,621.2
1485,1711,8,2,2021-10-21,TX_PUR_1101,2027.51,False,0.0
55,10248,1,14,2021-10-21,TX_RET_1202,405.47,True,405.47
1434,595,19,23,2021-10-21,TX_RET_1202,1075.68,True,1075.68
670,2687,3,9,2021-10-25,TX_ADJ_1949,653.52,False,0.0
654,3864,5,3,2021-10-25,TX_RET_2202,295.04,True,295.04
1357,11354,22,22,2021-10-27,TX_PUR_1102,2343.38,False,0.0
1286,2451,16,9,2021-10-27,TX_ADJ_1949,94.76,False,0.0
1263,3228,16,13,2021-10-27,TX_PUR_1102,1858.5,False,0.0
2487,9145,23,10,2021-10-27,TX_MISC_1999,1478.35,False,0.0
1246,5399,8,10,2021-10-27,TX_RET_1202,1630.03,True,1630.03
23,4587,17,2,2021-10-27,TX_PUR_1101,2169.32,False,0.0
1640,5096,15,4,2021-10-27,TX_MISC_1999,2333.53,False,0.0
1537,82,7,15,2021-10-27,TX_ADJ_1949,713.55,False,0.0
2333,11009,19,1,2021-10-27,TX_PUR_1101,2391.93,False,0.0
487,11174,25,16,2021-10-27,TX_RET_2202,2117.43,True,2117.43
102,4682,22,19,2021-10-27,TX_CAN_1949,1334.41,False,0.0
1965,4791,16,9,2021-10-27,TX_RET_1202,1411.32,True,1411.32
941,6071,23,8,2021-10-27,TX_PUR_1102,2408.88,False,0.0
1250,9748,3,3,2021-10-27,TX_MISC_1999,782.56,False,0.0
2279,2369,1,5,2021-10-27,TX_PUR_1101,182.65,False,0.0
2097,1274,3,23,2021-10-27,TX_RET_1202,2481.77,True,2481.77
101,6622,25,1,2021-10-27,TX_RET_1201,1413.18,True,1413.18
1219,9933,15,21,2021-10-27,TX_PUR_1101,1373.32,False,0.0
801,6592,2,12,2021-10-27,TX_CAN_1949,1668.51,False,0.0
214,9511,6,12,2021-10-27,TX_PUR_1101,1722.59,False,0.0
728,2563,23,4,2021-10-27,TX_ADJ_1949,2265.8,False,0.0
1163,8340,8,16,2021-10-27,TX_PUR_1101,1908.98,False,0.0
640,5049,6,12,2021-10-27,TX_CAN_1949,2360.6,False,0.0
2242,10232,5,20,2021-10-27,TX_PUR_1101,2093.15,False,0.0
1411,3523,6,13,2021-10-27,TX_RET_2202,1147.86,True,1147.86
2258,5062,14,20,2021-10-27,TX_RET_1202,1031.65,True,1031.65
973,7865,8,8,2021-10-27,TX_MISC_1999,915.72,False,0.0
995,6668,19,19,2021-10-27,TX_CAN_1949,1707.56,False,0.0
842,6875,3,8,2021-10-27,TX_ADJ_1949,2342.7,False,0.0
218,3205,13,7,2021-10-27,TX_PUR_1102,127.0,False,0.0
1765,862,19,8,2021-10-27,TX_CAN_1949,1048.87,False,0.0
2385,11237,17,15,2021-10-27,TX_MISC_1999,768.0,False,0.0
1310,3021,24,1,2021-10-27,TX_ADJ_1949,1969.79,False,0.0
2122,8412,4,4,2021-10-27,TX_RET_1201,1824.96,True,1824.96
1982,4454,3,3,2021-10-27,TX_CAN_1949,2334.6,False,0.0
704,1253,19,11,2021-10-27,TX_PUR_1101,2170.84,False,0.0
966,8170,9,5,2021-10-27,TX_RET_1201,2437.06,True,2437.06
2403,5424,23,21,2021-10-27,TX_RET_2202,694.63,True,694.63
1595,6082,22,19,2021-10-27,TX_PUR_1101,1983.13,False,0.0
1435,562,12,9,2021-10-27,TX_RET_1201,2269.63,True,2269.63
1674,2318,3,7,2021-10-27,TX_RET_1202,1500.87,True,1500.87
166,10398,18,22,2021-10-27,TX_MISC_1999,152.42,False,0.0
1149,2728,13,15,2021-10-27,TX_RET_1201,713.06,True,713.06
129,5533,11,13,2021-10-27,TX_MISC_1999,2030.74,False,0.0
2287,8864,3,1,2021-10-27,TX_RET_1202,1108.98,True,1108.98
25,581,6,20,2021-10-27,TX_ADJ_1949,224.92,False,0.0
1504,6142,14,9,2021-10-27,TX_MISC_1999,1412.98,False,0.0
2637,4130,22,16,2021-10-27,TX_ADJ_1949,1539.65,False,0.0
987,11324,20,24,2021-10-27,TX_RET_1202,1408.37,True,1408.37
2299,4640,14,14,2021-10-27,TX_ADJ_1949,87.84,False,0.0
2380,9525,21,24,2021-10-27,TX_PUR_1101,160.28,False,0.0
185,2626,20,8,2021-10-27,TX_RET_1202,2470.46,True,2470.46
1990,902,17,21,2021-10-27,TX_PUR_1101,1785.69,False,0.0
1368,7218,4,9,2021-10-27,TX_RET_2202,144.1,True,144.1
1419,533,24,9,2021-10-27,TX_RET_2202,1728.47,True,1728.47
2002,7455,9,5,2021-10-27,TX_ADJ_1949,1865.79,False,0.0
226,5393,7,8,2021-10-27,TX_CAN_1949,2142.65,False,0.0
2547,9468,22,16,2021-10-27,TX_PUR_1102,819.6,False,0.0
1761,5545,4,11,2021-10-27,TX_RET_1202,225.66,True,225.66
941,6843,11,11,2021-10-27,TX_ADJ_1949,2089.1,False,0.0
443,9980,9,1,2021-10-27,TX_PUR_1102,891.57,False,0.0
1456,9959,15,12,2021-10-27,TX_MISC_1999,1128.06,False,0.0
2215,3708,12,11,2021-10-27,TX_PUR_1102,247.06,False,0.0
803,3982,2,8,2021-10-27,TX_PUR_1102,1241.34,False,0.0
1291,5278,13,6,2021-10-27,TX_PUR_1101,2021.23,False,0.0
165,8083,25,14,2021-10-27,TX_RET_1202,320.04,True,320.04
2249,721,5,1,2021-10-27,TX_PUR_1101,1722.95,False,0.0
903,932,20,13,2021-10-27,TX_CAN_1949,102.76,False,0.0
1199,8208,3,11,2021-10-27,TX_PUR_1101,2105.02,False,0.0
1516,4054,23,12,2021-10-27,TX_RET_1201,739.48,True,739.48
1485,8935,20,15,2021-10-27,TX_CAN_1949,478.47,False,0.0
497,5727,14,23,2021-10-27,TX_PUR_1101,1555.29,False,0.0
1396,847,20,10,2021-10-27,TX_RET_1201,330.1,True,330.1
447,9221,25,1,2021-10-29,TX_PUR_1102,2313.73,False,0.0
1519,1986,14,10,2021-10-29,TX_RET_1201,126.18,True,126.18
2599,7667,20,22,2021-10-29,TX_MISC_1999,282.06,False,0.0
2046,5888,24,18,2021-10-29,TX_RET_1201,1265.6,True,1265.6
2440,7265,1,23,2021-10-29,TX_RET_2202,1958.24,True,1958.24
1257,2165,15,4,2021-10-29,TX_PUR_1102,565.36,False,0.0
489,1512,18,23,2021-10-29,TX_RET_2202,554.38,True,554.38
1506,9326,13,12,2021-10-29,TX_RET_1201,1924.11,True,1924.11
2654,1125,25,24,2021-10-29,TX_CAN_1949,996.16,False,0.0
2361,991,24,20,2021-10-29,TX_PUR_1102,179.35,False,0.0
1599,9869,7,14,2021-10-29,TX_CAN_1949,111.55,False,0.0
2273,7895,24,9,2021-10-29,TX_CAN_1949,1262.0,False,0.0
353,7575,21,6,2021-10-29,TX_RET_1202,911.91,True,911.91
2565,3421,22,15,2021-10-29,TX_RET_2202,777.79,True,777.79
1281,9494,15,24,2021-10-29,TX_RET_1202,533.09,True,533.09
2196,9431,17,4,2021-10-29,TX_PUR_1101,798.44,False,0.0
1804,4328,22,24,2021-10-29,TX_RET_1201,2116.77,True,2116.77
2521,3859,10,17,2021-10-29,TX_RET_1202,1801.42,True,1801.42
1141,2234,15,13,2021-10-29,TX_ADJ_1949,1504.74,False,0.0
1425,1197,21,2,2021-10-29,TX_RET_1201,1172.7,True,1172.7
1268,3097,15,21,2021-10-29,TX_RET_2202,2083.58,True,2083.58
1864,7191,4,18,2021-10-29,TX_PUR_1102,1798.09,False,0.0
781,1013,1,11,2021-10-29,TX_CAN_1949,2390.67,False,0.0
2035,11248,20,9,2021-10-29,TX_RET_1201,2448.59,True,2448.59
2507,5768,9,15,2021-10-29,TX_RET_1201,503.79,True,503.79
392,3387,2,19,2021-10-29,TX_RET_2202,634.7,True,634.7
2212,2308,18,20,2021-10-29,TX_RET_1201,771.81,True,771.81
2337,9951,8,14,2021-10-29,TX_MISC_1999,1801.41,False,0.0
621,3946,23,17,2021-10-29,TX_PUR_1101,2263.73,False,0.0
1219,8033,7,12,2021-10-29,TX_MISC_1999,1147.16,False,0.0
2543,5299,21,23,2021-10-29,TX_PUR_1101,1865.87,False,0.0
872,7125,7,13,2021-10-29,TX_RET_1201,1467.85,True,1467.85
1764,9831,8,3,2021-10-29,TX_CAN_1949,945.91,False,0.0
1835,191,4,11,2021-10-29,TX_RET_1201,2085.18,True,2085.18
2061,9026,24,12,2021-10-29,TX_ADJ_1949,1937.44,False,0.0
2555,7782,23,2,2021-10-29,TX_MISC_1999,2110.85,False,0.0
191,10162,9,23,2021-10-29,TX_PUR_1101,1565.88,False,0.0
1404,3873,5,23,2021-10-29,TX_RET_1202,1212.64,True,1212.64
2144,10037,22,23,2021-10-29,TX_CAN_1949,729.39,False,0.0
175,1423,6,4,2021-10-29,TX_ADJ_1949,1933.41,False,0.0
1562,10392,22,17,2021-10-29,TX_RET_1201,411.56,True,411.56
2254,5458,12,17,2021-10-29,TX_PUR_1101,1017.15,False,0.0
55,7715,3,7,2021-10-29,TX_RET_1202,1764.35,True,1764.35
2469,10058,7,1,2021-10-29,TX_PUR_1102,1468.48,False,0.0
370,7383,18,2,2021-10-29,TX_RET_1202,1397.7,True,1397.7
1053,10361,23,19,2021-10-29,TX_MISC_1999,1719.78,False,0.0
67,5328,23,2,2021-10-29,TX_RET_2202,745.6,True,745.6
1222,9523,9,6,2021-10-29,TX_RET_1201,280.53,True,280.53
1079,5275,23,14,2021-10-29,TX_PUR_1101,1296.64,False,0.0
287,7759,7,3,2021-10-29,TX_PUR_1101,2198.6,False,0.0
1710,9827,4,24,2021-10-29,TX_RET_2202,194.73,True,194.73
953,11259,22,22,2021-10-29,TX_RET_2202,1029.63,True,1029.63
1579,11142,3,13,2021-10-29,TX_MISC_1999,283.33,False,0.0
617,1449,5,11,2021-10-29,TX_RET_2202,1178.71,True,1178.71
1221,9774,12,24,2021-10-29,TX_ADJ_1949,463.88,False,0.0
851,2860,18,14,2021-10-29,TX_RET_1202,1662.76,True,1662.76
125,9267,2,24,2021-10-29,TX_RET_2202,2346.17,True,2346.17
2296,523,1,6,2021-10-29,TX_MISC_1999,1703.8,False,0.0
2162,5993,21,8,2021-10-29,TX_RET_1201,768.83,True,768.83
2586,8514,16,16,2021-10-29,TX_MISC_1999,2383.0,False,0.0
2205,893,18,14,2021-10-29,TX_RET_1202,608.98,True,608.98
156,5848,11,8,2021-10-29,TX_PUR_1101,687.53,False,0.0
2157,1440,23,5,2021-10-29,TX_MISC_1999,1586.05,False,0.0
1493,8008,16,18,2021-10-29,TX_RET_2202,2283.72,True,2283.72
359,5443,22,12,2021-10-29,TX_PUR_1102,1501.81,False,0.0
2527,6958,5,20,2021-10-29,TX_PUR_1102,2331.86,False,0.0
300,5165,14,10,2021-10-29,TX_CAN_1949,1935.41,False,0.0
1612,10080,22,18,2021-10-29,TX_PUR_1102,1599.89,False,0.0
355,5734,13,2,2021-10-29,TX_CAN_1949,521.44,False,0.0
1457,9008,15,4,2021-10-29,TX_PUR_1101,1470.69,False,0.0
1335,6972,8,3,2021-10-29,TX_PUR_1102,1373.39,False,0.0
2183,10833,5,4,2021-10-29,TX_PUR_1101,422.55,False,0.0
252,8710,19,1,2021-10-29,TX_ADJ_1949,1299.16,False,0.0
2486,6012,21,14,2021-10-29,TX_RET_2202,762.9,True,762.9
2048,10665,10,6,2021-10-29,TX_RET_1201,1297.25,True,1297.25
1696,10519,3,7,2021-10-29,TX_RET_1202,1483.0,True,1483.0
1780,7095,8,21,2021-10-29,TX_RET_1202,2312.23,True,2312.23
2471,1979,25,6,2021-10-29,TX_PUR_1101,1475.63,False,0.0
2481,5174,8,7,2021-10-29,TX_CAN_1949,1781.57,False,0.0
763,980,14,15,2021-10-29,TX_PUR_1101,417.48,False,0.0
2549,2644,20,22,2021-10-29,TX_MISC_1999,818.12,False,0.0
923,11111,20,11,2021-10-29,TX_RET_2202,895.41,True,895.41
1825,4651,11,5,2021-10-29,TX_RET_2202,1042.7,True,1042.7
1261,10744,11,21,2021-10-29,TX_RET_1201,2087.1,True,2087.1
145,8652,17,10,2021-10-29,TX_PUR_1101,1148.24,False,0.0
1771,7944,7,9,2021-10-29,TX_PUR_1102,1848.51,False,0.0
2262,37,24,5,2021-10-29,TX_RET_1202,725.29,True,725.29
1001,2723,1,15,2021-10-29,TX_RET_2202,1706.84,True,1706.84
1583,7862,12,12,2021-10-29,TX_MISC_1999,1457.33,False,0.0
1911,4568,15,11,2021-10-29,TX_PUR_1101,1182.38,False,0.0
1547,255,14,1,2021-10-29,TX_CAN_1949,2350.41,False,0.0
814,8275,16,7,2021-10-29,TX_ADJ_1949,1345.19,False,0.0
192,8054,7,23,2021-10-29,TX_ADJ_1949,2472.48,False,0.0
840,10612,4,14,2021-10-29,TX_MISC_1999,517.49,False,0.0
1074,3491,17,8,2021-10-29,TX_PUR_1102,625.56,False,0.0
1135,10598,22,9,2021-10-29,TX_RET_1202,1250.47,True,1250.47
1012,6868,14,22,2021-10-29,TX_MISC_1999,415.99,False,0.0
1639,5767,1,24,2021-10-29,TX_PUR_1102,322.15,False,0.0
1397,6092,9,14,2021-10-29,TX_RET_2202,863.95,True,863.95
891,2573,20,19,2021-10-29,TX_RET_1202,2036.29,True,2036.29
2318,3171,3,2,2021-10-29,TX_ADJ_1949,2193.77,False,0.0
505,4083,9,11,2021-10-29,TX_ADJ_1949,924.39,False,0.0
1027,7347,7,4,2021-10-29,TX_CAN_1949,224.98,False,0.0
1877,10835,8,17,2021-10-29,TX_PUR_1101,2453.02,False,0.0
1378,10590,20,21,2021-11-03,TX_RET_1202,1924.07,True,1924.07
2487,8767,19,10,2021-11-03,TX_RET_2202,250.98,True,250.98
103,1337,5,22,2021-11-03,TX_ADJ_1949,1204.88,False,0.0
588,5080,12,19,2021-11-03,TX_RET_1202,998.66,True,998.66
1970,7167,11,23,2021-11-03,TX_CAN_1949,2180.17,False,0.0
160,2553,7,4,2021-11-03,TX_RET_1201,1922.39,True,1922.39
1923,836,3,14,2021-11-03,TX_CAN_1949,577.35,False,0.0
417,2060,25,4,2021-11-03,TX_MISC_1999,631.38,False,0.0
2224,1739,22,20,2021-11-03,TX_CAN_1949,1120.13,False,0.0
1992,8506,7,8,2021-11-03,TX_PUR_1102,1651.79,False,0.0
1034,6767,24,12,2021-11-03,TX_RET_1202,1723.39,True,1723.39
2543,6875,15,22,2021-11-03,TX_CAN_1949,1670.91,False,0.0
2645,752,5,23,2021-11-03,TX_RET_1202,2409.45,True,2409.45
2218,6121,15,17,2021-11-03,TX_MISC_1999,2226.64,False,0.0
2538,1473,19,15,2021-11-03,TX_RET_1201,1762.28,True,1762.28
2023,2106,24,22,2021-11-03,TX_PUR_1102,961.4,False,0.0
2483,5501,18,6,2021-11-03,TX_CAN_1949,2006.49,False,0.0
1533,6593,16,23,2021-11-03,TX_ADJ_1949,417.11,False,0.0
9,9236,12,7,2021-11-03,TX_RET_1202,1003.1,True,1003.1
1040,4745,24,11,2021-11-03,TX_PUR_1101,2286.78,False,0.0
952,4064,6,14,2021-11-03,TX_PUR_1102,622.25,False,0.0
351,6863,12,4,2021-11-03,TX_RET_1202,649.39,True,649.39
1331,7142,2,14,2021-11-03,TX_ADJ_1949,329.03,False,0.0
1387,4763,25,4,2021-11-03,TX_RET_2202,1227.82,True,1227.82
1975,5214,11,5,2021-11-03,TX_RET_1201,827.0,True,827.0
97,6687,10,12,2021-11-03,TX_RET_2202,1834.22,True,1834.22
1781,2643,12,8,2021-11-03,TX_PUR_1102,2235.08,False,0.0
1845,11427,10,11,2021-11-03,TX_CAN_1949,1464.35,False,0.0
1117,6745,9,4,2021-11-03,TX_MISC_1999,1939.39,False,0.0
2453,4386,20,23,2021-11-03,TX_ADJ_1949,850.62,False,0.0
2198,9736,16,15,2021-11-03,TX_ADJ_1949,530.09,False,0.0
891,762,10,12,2021-11-03,TX_RET_1202,2002.44,True,2002.44
1184,505,25,23,2021-11-03,TX_RET_2202,1577.24,True,1577.24
2596,7722,17,13,2021-11-03,TX_RET_2202,931.16,True,931.16
124,9661,4,1,2021-11-03,TX_CAN_1949,627.23,False,0.0
1696,8440,9,7,2021-11-03,TX_RET_2202,1441.97,True,1441.97
1009,1153,15,7,2021-11-03,TX_PUR_1102,1782.31,False,0.0
378,6570,4,13,2021-11-03,TX_PUR_1101,2265.13,False,0.0
344,6685,8,17,2021-11-03,TX_PUR_1101,111.32,False,0.0
985,9142,5,11,2021-11-03,TX_RET_2202,703.44,True,703.44
1010,9646,23,7,2021-11-03,TX_RET_1201,98.13,True,98.13
959,62,11,17,2021-11-03,TX_MISC_1999,1068.87,False,0.0
1286,11322,6,3,2021-11-03,TX_PUR_1102,184.54,False,0.0
2425,6247,23,22,2021-11-03,TX_CAN_1949,839.32,False,0.0
522,6868,18,11,2021-11-03,TX_CAN_1949,56.86,False,0.0
1488,5269,7,15,2021-11-03,TX_MISC_1999,1233.71,False,0.0
1613,11402,7,4,2021-11-03,TX_MISC_1999,2224.11,False,0.0
1411,6047,1,23,2021-11-03,TX_PUR_1101,2233.45,False,0.0
2141,11348,1,1,2021-11-03,TX_PUR_1101,1021.85,False,0.0
1719,1280,22,22,2021-11-03,TX_RET_1202,2083.56,True,2083.56
2111,3209,3,8,2021-11-03,TX_RET_1202,442.02,True,442.02
489,4102,24,4,2021-11-03,TX_PUR_1101,1661.25,False,0.0
1107,9716,10,22,2021-11-03,TX_MISC_1999,2361.99,False,0.0
1742,6048,14,14,2021-11-03,TX_RET_1201,2498.1,True,2498.1
708,10696,18,11,2021-11-03,TX_CAN_1949,1941.17,False,0.0
1723,5840,17,5,2021-11-03,TX_RET_1201,2323.59,True,2323.59
1110,6473,7,13,2021-11-03,TX_ADJ_1949,85.0,False,0.0
1615,9495,14,7,2021-11-03,TX_PUR_1101,2221.85,False,0.0
708,2204,6,13,2021-11-03,TX_RET_2202,188.35,True,188.35
824,5436,23,11,2021-11-03,TX_RET_2202,838.55,True,838.55
825,5173,3,21,2021-11-03,TX_CAN_1949,1381.44,False,0.0
289,1980,11,19,2021-11-03,TX_ADJ_1949,1681.74,False,0.0
162,3065,22,19,2021-11-03,TX_MISC_1999,1600.48,False,0.0
903,1083,13,8,2021-11-03,TX_MISC_1999,1152.11,False,0.0
713,4685,12,6,2021-11-03,TX_RET_1201,622.03,True,622.03
2089,1828,10,12,2021-11-03,TX_PUR_1102,1027.62,False,0.0
686,8471,21,15,2021-11-03,TX_PUR_1102,336.08,False,0.0
703,11468,8,22,2021-11-03,TX_RET_1202,2010.36,True,2010.36
593,10718,12,2,2021-11-03,TX_CAN_1949,1016.42,False,0.0
1124,1430,18,16,2021-11-03,TX_CAN_1949,2334.52,False,0.0
2260,3011,6,6,2021-11-03,TX_RET_2202,1325.66,True,1325.66
2334,10992,20,9,2021-11-03,TX_PUR_1102,118.57,False,0.0
222,3177,23,8,2021-11-03,TX_RET_1201,875.57,True,875.57
2636,6953,10,7,2021-11-03,TX_RET_1202,1733.98,True,1733.98
329,11182,3,10,2021-11-03,TX_RET_2202,2183.68,True,2183.68
1205,3387,13,23,2021-11-03,TX_PUR_1101,484.51,False,0.0
1773,348,3,20,2021-11-03,TX_CAN_1949,780.49,False,0.0
1665,8588,18,12,2021-11-03,TX_PUR_1102,789.89,False,0.0
1383,3175,16,3,2021-11-03,TX_PUR_1102,1118.4,False,0.0
725,2117,1,7,2021-11-03,TX_MISC_1999,495.94,False,0.0
254,7401,24,14,2021-11-03,TX_ADJ_1949,902.97,False,0.0
1143,2920,10,24,2021-11-03,TX_RET_1202,388.18,True,388.18
945,949,20,2,2021-11-03,TX_RET_2202,163.12,True,163.12
1074,3032,1,3,2021-11-03,TX_PUR_1102,1261.66,False,0.0
1265,3582,3,17,2021-11-03,TX_RET_1202,815.5,True,815.5
2054,5945,11,7,2021-11-03,TX_MISC_1999,641.33,False,0.0
128,5647,15,17,2021-11-03,TX_PUR_1102,160.9,False,0.0
1557,8300,4,4,2021-11-03,TX_MISC_1999,2453.56,False,0.0
1420,1836,4,22,2021-11-03,TX_PUR_1101,2239.9,False,0.0
2217,6322,25,2,2021-11-03,TX_PUR_1102,2071.94,False,0.0
2090,2146,17,10,2021-11-03,TX_MISC_1999,263.47,False,0.0
2094,1913,16,3,2021-11-03,TX_RET_1202,379.44,True,379.44
1079,4372,1,21,2021-11-03,TX_ADJ_1949,2098.04,False,0.0
1237,2262,14,16,2021-11-03,TX_RET_1201,1037.0,True,1037.0
1635,320,1,13,2021-11-03,TX_CAN_1949,484.11,False,0.0
1656,768,7,5,2021-11-03,TX_MISC_1999,422.05,False,0.0
107,11078,22,16,2021-11-03,TX_RET_1201,573.66,True,573.66
1075,10808,6,4,2021-11-03,TX_PUR_1102,995.99,False,0.0
1055,8698,1,18,2021-11-03,TX_CAN_1949,2203.44,False,0.0
1363,7336,1,16,2021-11-03,TX_CAN_1949,1789.82,False,0.0
2067,8410,4,3,2021-11-03,TX_MISC_1999,948.33,False,0.0
755,4224,3,3,2021-11-03,TX_CAN_1949,2213.54,False,0.0
1576,5095,10,9,2021-11-03,TX_RET_1202,2379.11,True,2379.11
1375,43,22,15,2021-11-03,TX_PUR_1101,1814.25,False,0.0
1616,3910,20,12,2021-11-03,TX_MISC_1999,1404.93,False,0.0
